movieId,keywords,cast,genres,popularity,title,director,prod_company,avg_rating,revenue_millions
67464,"['infidelity', 'drug addiction', 'kidnapping']","['Joan Blondell', 'Ann Dvorak', 'Bette Davis']","['Crime', 'Drama']",0.76,Three on a Match,Mervyn LeRoy,First National Pictures,3.37,0.0
67534,"['prison', 'corruption', 'martial arts']","['Rob Schneider', 'David Carradine', 'Jennifer Morrison']",['Comedy'],9.34,Big Stan,Rob Schneider,Crystal Sky Pictures,2.85,0.0
67607,"['africa', 'internet', 'woman director']",['Josh Harris'],['Documentary'],0.9,We Live in Public,Ondi Timoner,Interloper Films,3.39,0.0
67620,[],"['Kate Beckinsale', 'Matt Dillon', 'Angela Bassett']","['Drama', 'Thriller']",8.72,Nothing But the Truth,Rod Lurie,Battleplan Productions,3.54,0.187
67667,"['california', 'illegal immigration', 'smuggling']","['Ricardo Montalban', 'George Murphy', 'Howard Da Silva']","['Crime', 'Drama', 'Thriller']",0.82,Border Incident,Anthony Mann,Metro-Goldwyn-Mayer (MGM),3.0,0.0
67675,"['dancer', 'theater']","['William Powell', 'Ginger Rogers', 'Paul Kelly']","['Romance', 'Comedy', 'Mystery']",0.11,Star of Midnight,Stephen Roberts,RKO Radio Pictures,2.8,0.001
67695,"['robbery', 'unrequited love', 'security guard']","['Seth Rogen', 'Anna Faris', 'Michael Peña']","['Comedy', 'Crime', 'Drama']",5.67,Observe and Report,Jody Hill,Legendary Pictures,2.79,24.007
67702,"['hotel', 'remarriage', 'wedding']","['Norma Shearer', 'Robert Montgomery', 'Reginald Denny']",['Comedy'],0.22,Private Lives,Sidney Franklin,Metro-Goldwyn-Mayer (MGM),3.5,0.0
67704,"['new mexico', 'musical', 'sport']","['Lucille Ball', 'Richard Carlson', 'Ann Miller']","['Comedy', 'Music']",1.01,Too Many Girls,George Abbott,RKO Radio Pictures,2.5,0.0
67706,[],"['William Holden', 'Nancy Olson', 'Barry Fitzgerald']","['Drama', 'Thriller', 'Crime']",1.5,Union Station,Rudolph Maté,Paramount Pictures,3.0,0.0
67734,"['comedy', 'cheating on partner', 'amusement park']","['Jesse Eisenberg', 'Kristen Stewart', 'Martin Starr']",['Comedy'],6.78,Adventureland,Greg Mottola,Miramax Films,3.42,17.164
67784,"['romance', 'independent film', 'illness']","['Kristen Stewart', 'Aaron Stanford', 'Bruce Dern']","['Drama', 'Romance']",4.7,The Cake Eaters,Mary Stuart Masterson,The 7th Floor,3.1,0.0
67788,"['new york', 'based on novel', 'shop']","['Isla Fisher', 'Hugh Dancy', 'Krysten Ritter']","['Comedy', 'Romance']",8.2,Confessions of a Shopaholic,P.J. Hogan,Jerry Bruckheimer Films,3.01,108.333
67799,"['fire', 'recession', 'diary']","['Chris Carmack', 'Rachel Miner', 'Melissa Jones']","['Science Fiction', 'Thriller', 'Drama']",7.23,The Butterfly Effect 3: Revelations,Seth Grossman,FilmEngine,2.83,0.0
67803,[],"['Anne Heche', 'Sam Shepard', 'Eric Stoltz']","['Drama', 'TV Movie', 'Crime']",0.01,One Kill,Christopher Menaul,CBS Productions,3.25,0.0
67867,"['karate', 'superhero', 'revenge']","['Chow Yun-fat', 'Justin Chatwin', 'Joon Park']","['Action', 'Adventure', 'Fantasy']",8.88,Dragonball Evolution,James Wong,Ingenious Film Partners,1.73,0.0
67871,"['roadhouse', 'lorry', 'truck driver']","['Jaimie Alexander', 'Joey Mendicino', 'Deanna Russo']","['Horror', 'Thriller']",4.66,Rest Stop,John Shiban,Warner Home Video,2.7,0.0
67876,['jesse james'],"['Audie Murphy', 'Brian Donlevy', 'Marguerite Chapman']","['Action', 'Adventure', 'War']",0.7,Kansas Raiders,Ray Enright,Universal International Pictures (UI),2.75,0.0
67878,"['gunslinger', 'ambush']","['Jack Palance', 'Anthony Perkins', 'Neville Brand']","['Action', 'Western']",0.13,The Lonely Man,Henry Levin,Paramount Pictures,3.0,0.0
67890,"['musical', 'music']","['Sidney Poitier', 'Dorothy Dandridge', 'Sammy Davis, Jr.']","['Music', 'Drama', 'Romance']",1.68,Porgy and Bess,Otto Preminger,"Samuel Goldwyn Company, The",3.41,0.0
67892,['dancing'],"['Frank Sinatra', 'Shirley MacLaine', 'Maurice Chevalier']","['Drama', 'Music', 'Romance']",0.8,Can-Can,Walter Lang,Twentieth Century Fox Film Corporation,2.95,0.0
67898,"['envelope', 'childhood friends']","['Dominic Purcell', 'Josie Maran', 'Clare Kramer']","['Horror', 'Thriller']",3.14,The Gravedancers,Mike Mendez,Code Entertainment,2.68,0.0
67923,"['gambling', 'brother sister relationship', 'ex-lover']","['Vin Diesel', 'Paul Walker', 'Michelle Rodriguez']","['Action', 'Crime', 'Drama']",1.5,Fast & Furious,Justin Lin,Universal Pictures,3.22,363.164
67925,"['countryside', 'waitress', 'marriage crisis']","['Charles Farrell', 'Mary Duncan', 'David Torrence']","['Drama', 'Romance']",2.93,City Girl,F.W. Murnau,Fox Film Corporation,3.76,0.0
67927,"['composer', 'murder', 'film noir']","['Laird Cregar', 'Linda Darnell', 'George Sanders']","['Crime', 'Drama', 'Horror']",0.55,Hangover Square,John Brahm,Twentieth Century Fox Film Corporation,3.0,0.0
67957,"['bulimia', 'barbie', 'the carpenters']","['Merrill Gruver', 'Michael Edwards', 'Melissa Brown']","['Drama', 'Music']",0.64,Superstar: The Karen Carpenter Story,Todd Haynes,Iced Tea Productions,3.54,0.0
67980,"['karate', 'special unit']","['Chuck Norris', ""Jennifer O'Neill"", 'Clu Gulager']","['Action', 'Adventure', 'Crime']",2.27,A Force of One,Paul Aaron,American Cinema Productions,1.91,20.2
68028,"['infidelity', 'drug addiction', 'friends']","['Ethan Hawke', 'Mark Ruffalo', 'Amanda Peet']","['Action', 'Crime', 'Drama']",3.65,What Doesn't Kill You,Brian Goodman,Yari Film Group,3.12,0.045
68044,"['classic noir', 'parolee']","['Sterling Hayden', 'Gene Nelson', 'Phyllis Kirk']",['Crime'],3.21,Crime Wave,André De Toth,Warner Bros.,3.7,0.0
68067,"['officer', 'escape', 'cavalry']","['William Holden', 'Eleanor Parker', 'John Forsythe']","['Action', 'Western']",1.06,Escape from Fort Bravo,John Sturges,Metro-Goldwyn-Mayer (MGM),3.21,0.0
68069,"['bounty', 'bounty hunter', 'brother']","['Randolph Scott', 'Karen Steele', 'Pernell Roberts']","['Action', 'Western']",1.65,Ride Lonesome,Budd Boetticher,Columbia Pictures,3.4,0.0
68135,"['high school', 'bullying', 'high school sports']","['Zac Efron', 'Leslie Mann', 'Matthew Perry']",['Comedy'],11.36,17 Again,Burr Steers,New Line Cinema,3.1,136.267
68161,['biography'],"['Rock Hudson', 'Julie Adams', 'Lee Van Cleef']","['Action', 'Western']",0.44,The Lawless Breed,Raoul Walsh,Universal International Pictures (UI),3.0,0.0
68163,['goldmine'],"['Ida Lupino', 'Glenn Ford', 'Gig Young']","['Action', 'Western']",1.12,Lust for Gold,S. Sylvan Simon,Columbia Pictures,3.12,0.0
68205,"['female nudity', 'prostitute', 'horse race']","['Jason Statham', 'Amy Smart', 'Dwight Yoakam']","['Action', 'Thriller', 'Crime']",10.04,Crank: High Voltage,Brian Taylor,Lakeshore Entertainment,3.11,34.561
68233,['secessionists'],"['Randolph Scott', 'Patrice Wymore', 'Dick Wesson']",['Western'],0.1,The Man Behind The Gun,Felix E. Feist,Warner Bros.,3.0,0.0
68244,"['hospital', 'deaf']","['Bridget Fonda', 'Kiefer Sutherland', 'Hart Bochner']","['Thriller', 'Romance']",1.76,Break Up,Paul Marcus,Front Street Pictures,2.1,0.0
68254,['reference to calvin coolidge'],"['William Haines', 'Alice Day', 'Jack Holt']",['Comedy'],0.65,The Smart Set,Jack Conway,Metro-Goldwyn-Mayer (MGM),3.0,0.0
68319,"['corruption', 'mutant', 'boxer']","['Hugh Jackman', 'Liev Schreiber', 'Danny Huston']","['Adventure', 'Action', 'Thriller']",1.46,X-Men Origins: Wolverine,Gavin Hood,Ingenious Film Partners,3.23,373.063
68324,"['prostitute', 'infidelity', 'economy']","['Sasha Grey', 'Chris Santos', 'Peter Zizzo']","['Comedy', 'Drama']",6.12,The Girlfriend Experience,Steven Soderbergh,2929 Productions,2.81,1.008
68329,"['frontier justice', 'rodeo cowboy']","['John Wayne', 'Mary Kornman', 'Paul Fix']","['Action', 'Western']",0.78,The Desert Trail,Lewis D. Collins,Monogram Pictures,1.83,0.0
68339,"['new york', '1970s', 'independent film']","['Buck Henry', 'Melvin Van Peebles', 'Ed Koch']",['Documentary'],1.93,American Swing,Jon Hart,Magnolia Pictures,3.25,0.0
68392,"['lake', 'nudity', 'bikini']","['Justin Long', 'Jaime King', 'Emily Bergl']",['Comedy'],1.9,Happy Campers,Daniel Waters,DiNovi Pictures,2.7,0.0
68411,['charlie chan'],"['Sidney Toler', 'Mantan Moreland', 'Frances Chan']","['Comedy', 'Crime', 'Drama']",0.3,Black Magic,Phil Rosen,Monogram Pictures,2.75,0.0
68442,"['alcohol', 'sex', 'adultery']","['Alec Baldwin', 'Emma Roberts', 'Kieran Culkin']","['Comedy', 'Drama']",9.81,Lymelife,Derick Martini,Cappa Productions,3.29,0.0
68444,"['magic show', 'career', 'comeback']","['John Malkovich', 'Colin Hanks', 'Emily Blunt']","['Comedy', 'Drama']",7.96,The Great Buck Howard,Sean McGinly,Bristol Bay Productions,3.13,0.901
68474,['romance'],"['John Wayne', 'Cecilia Parker', 'Forrest Taylor']","['Action', 'Western']",0.6,Riders of Destiny,Robert N. Bradbury,Paul Malvern Productions,2.25,0.0
68513,"['female nudity', 'florida', 'seduction']","[""Serah D'Laine"", 'Sandra McCoy', 'Dina Meyer']","['Crime', 'Drama', 'Mystery']",9.23,Wild Things: Diamonds in the Rough,Jay Lowi,Mandalay Pictures,2.52,0.0
68519,"['stranded', 'end of the world', 'shattered home']","['Daveigh Chase', 'Elizabeth Berkley', 'Briana Evigan']","['Thriller', 'Crime', 'Science Fiction']",7.96,S. Darko,Chris Fisher,Newmarket Capital Group,2.29,4.1
68524,"['outlaw', 'shootout', 'informer']","['John Wayne', 'Nancy Shubert', 'Lane Chandler']","['Drama', 'Romance', 'Western']",1.06,Sagebrush Trail,Armand Schaefer,Lone Star Productions,2.75,0.0
68536,"['career', 'conversation', 'interview']","['Tom Cruise', 'Stanley Kubrick', 'Barbara Kroner']",['Documentary'],2.49,Stanley Kubrick: A Life in Pictures,Jan Harlan,Warner Bros.,3.73,0.0
68539,"['rodeo', 'oregon', 'bus trip']","['Jean Arthur', 'John Wayne', 'Phil Silvers']","['Western', 'Comedy', 'Romance']",0.57,A Lady Takes a Chance,William A. Seiter,RKO Radio Pictures,3.25,0.0
68548,['suspense'],"['Tony Curran', 'Peyton List', 'Cameron Goodman']","['Crime', 'Drama', 'Thriller']",3.7,Shuttle,Edward Anderson,Moody Street Pictures,3.0,0.0
68552,"['immigrant', 'los angeles']","['Harrison Ford', 'Ray Liotta', 'Ashley Judd']","['Crime', 'Drama']",6.04,Crossing Over,Wayne Kramer,"Kennedy/Marshall Company, The",3.25,1.037
68576,['cavalry officer'],"['John Wayne', 'Ruth Hall', 'Luis Alberni']","['Action', 'Western']",0.43,The Man from Monterey,Mack V. Wright,Warner Bros.,1.5,0.0
68597,"['suspense', 'tragic hero', 'mercedes']","['Burt Lancaster', 'Alain Delon', 'Paul Scofield']","['Action', 'Adventure', 'Drama']",2.27,Scorpio,Michael Winner,The Mirisch Corporation,3.54,0.0
68600,"['male nudity', 'tennis racket', 'tennis']","['Randy Quaid', 'Seann William Scott', 'Leonor Varela']",['Comedy'],3.06,Balls Out: The Gary Houseman Story,Danny Leiner,O.N.C. Entertainment,2.88,0.0
68614,[],"['Alan Alda', 'Barbara Harris', 'Meryl Streep']",['Drama'],0.18,The Seduction of Joe Tynan,Jerry Schatzberg,Universal Pictures,3.1,0.0
68647,"['gunfighter', 'haunted by the past']","['Clint Walker', 'Vincent Price', 'Anne Francis']","['Western', 'Action']",1.22,More Dead Than Alive,Robert Sparr,Aubrey Schenck Productions,2.6,0.0
68650,"['coffin', 'cocaine', 'nudity']","['Jessica Biel', 'Eddie Redmayne', 'Forest Whitaker']",['Drama'],5.43,Powder Blue,Timothy Linh Bui,Blue Snow Productions,3.17,0.0
68653,[],"['Marlene Dietrich', 'Lionel Atwill', 'Edward Everett Horton']","['Comedy', 'Drama', 'Romance']",0.66,The Devil Is a Woman,Josef von Sternberg,Paramount Pictures,3.68,0.0
68659,"['fan', 'road trip', 'fan culture']","['Sam Huntington', 'Chris Marquette', 'Dan Fogler']","['Adventure', 'Comedy']",5.79,Fanboys,Kyle Newman,The Weinstein Company,3.23,0.949
68662,['senility'],"['Tom Selleck', 'Don Ameche', 'Anne Jackson']",['Comedy'],3.97,Folks!,Ted Kotcheff,Penta Pictures,2.75,6.133
68667,"['telecaster', 'ball', 'tv ratings']","['Eva Mendes', 'David Krumholtz', 'Robert Brown']",['Thriller'],12.38,Live!,Bill Guttentag,Atlas Entertainment,2.57,0.0
68674,"['detective', 'assassin', 'jacket']","['Michael Keaton', 'Kelly Macdonald', 'Tom Bastounes']","['Drama', 'Action']",5.38,The Merry Gentleman,Michael Keaton,Jackson Income Fund,3.52,0.0
68749,"['motel', 'longing', 'marriage']","['Jennifer Aniston', 'Steve Zahn', 'Woody Harrelson']","['Comedy', 'Drama', 'Romance']",12.46,Management,Stephen Belber,Sidney Kimmel Entertainment,2.87,2.435
68793,"['museum', 'theodore roosevelt', 'duringcreditsstinger']","['Ben Stiller', 'Amy Adams', 'Owen Wilson']","['Adventure', 'Fantasy', 'Action']",15.42,Night at the Museum: Battle of the Smithsonian,Shawn Levy,Twentieth Century Fox Film Corporation,3.02,413.106
68833,"['buddhism', 'austria', 'cook']","['Edward Espe Brown', 'Doris Dörrie']","['Documentary', 'Foreign']",0.09,How to Cook Your Life,Doris Dörrie,MFA Filmdistribution,3.25,0.0
68835,"['gay', 'shakespeare', 'homophobia']","['Tanner Cohen', 'Judy McLane', 'Zelda Williams']","['Music', 'Romance']",1.88,Were The World Mine,Tom Gustafson,Speak Productions,3.53,0.12
68848,"['con man', 'estafa']","['Rachel Weisz', 'Adrien Brody', 'Mark Ruffalo']","['Adventure', 'Comedy', 'Drama']",7.97,The Brothers Bloom,Rian Johnson,The Weinstein Company,3.58,5.531
68853,"['rancher', 'gunman', 'the end']","['Randolph Scott', 'Joan Leslie', 'Ellen Drew']",['Western'],0.48,Man in the Saddle,André De Toth,Columbia Pictures,3.5,0.0
68855,"['montana', 'sheep', 'conflict']","['Errol Flynn', 'Alexis Smith', 'S.Z. Sakall']","['Western', 'Action', 'Adventure']",0.58,Montana,Raoul Walsh,Warner Bros.,3.17,0.0
68890,"['musical', 'animated sequence', 'screwball comedy']","['Martha Scott', 'Adolphe Menjou', 'Pola Negri']","['Comedy', 'Romance']",0.11,Hi Diddle Diddle,Andrew L. Stone,Andrew L. Stone Productions,3.57,0.0
68897,"['plastic surgery', 'hollywood']","['Robert Sacchi', 'Franco Nero', 'Michelle Phillips']","['Comedy', 'Thriller']",0.63,The Man With Bogart's Face,Robert Day,Twentieth Century Fox Film Corporation,2.83,0.0
68899,['silent film'],"['Lon Chaney', 'Johnny Arthur', 'Gertrude Olmstead']","['Comedy', 'Horror', 'Science Fiction']",0.09,The Monster,Roland West,Metro-Goldwyn Pictures Corporation,3.0,0.0
68921,[],"['Jean Gabin', 'Ida Lupino', 'Thomas Mitchell']","['Drama', 'Thriller', 'Romance']",0.63,Moontide,Fritz Lang,Twentieth Century Fox Film Corporation,3.2,0.0
68923,[],"['Shannyn Sossamon', 'Pink', 'Mihai Stanescu']","['Horror', 'Thriller']",7.1,Catacombs,David Elliot,Lionsgate,2.42,0.0
68932,"['newspaper', 'cello', 'musical']","['Robert Downey Jr.', 'Jamie Foxx', 'Catherine Keener']",['Drama'],11.33,The Soloist,Joe Wright,DreamWorks,3.32,31.72
68941,"['rape', 'white trash', 'revenge']","['Garret Dillahunt', 'Michael Bowen', 'Joshua Cox']","['Crime', 'Thriller', 'Horror']",13.63,The Last House on the Left,Dennis Iliadis,Rogue Pictures,3.17,32.722
68952,"['gypsy', 'work', 'gore']","['Alison Lohman', 'Justin Long', 'Lorna Raver']","['Horror', 'Thriller']",15.81,Drag Me to Hell,Sam Raimi,Universal Pictures,3.18,90.811
68954,"['age difference', 'central and south america', 'balloon']","['Ed Asner', 'Christopher Plummer', 'Jordan Nagai']","['Animation', 'Comedy', 'Family']",19.33,Up,Pete Docter,Pixar Animation Studios,3.98,735.099
68965,"['rap music', 'hip-hop']","['Shoshana Bush', 'Damon Wayans Jr.', 'Essence Atkins']","['Action', 'Comedy', 'Music']",9.39,Dance Flick,Damien Dante Wayans,Paramount Pictures,1.53,0.0
68974,"['show business', 'comedian', 'slapstick']","['Marion Davies', 'William Haines', 'Dell Henderson']","['Comedy', 'Romance']",1.16,Show People,King Vidor,Cosmopolitan Productions,3.93,0.0
69005,"['factory', 'pre-code', 'working women']","['Ruth Chatterton', 'George Brent', 'Lois Wilson']","['Drama', 'Romance']",0.73,Female,Michael Curtiz,First National Pictures,3.15,0.0
69007,"['sheriff', 'sociopath']","['James Stewart', 'Henry Fonda', 'Inger Stevens']",['Western'],9.44,Firecreek,Vincent McEveety,Warner Brothers/Seven Arts,3.17,0.0
69039,['new orleans'],"['Marlene Dietrich', 'Bruce Cabot', 'Roland Young']","['Comedy', 'Romance']",1.03,The Flame of New Orleans,René Clair,Universal Pictures,3.3,0.0
69042,"['spacecraft', 'alien', 'movie serial']","['Buster Crabbe', 'Jean Rogers', 'Charles Middleton']","['Adventure', 'Science Fiction', 'Action']",0.93,Flash Gordon: Trip to Mars,Ford Beebe,Universal Pictures,3.38,0.0
69069,"['cheerleading', 'aftercreditsstinger', 'duringcreditsstinger']","[""Nicholas D'Agosto"", 'Eric Christian Olsen', 'Sarah Roemer']",['Comedy'],6.31,Fired Up!,Will Gluck,Screen Gems,3.08,18.599
69075,"['alcohol', 'sex', 'robbery']","['Will Friedle', 'Jennifer Love Hewitt', 'Marley Shelton']",['Comedy'],1.16,Trojan War,George Huang,Daybreak Pictures,2.86,0.0
69093,"['squirrel', 'mountain', 'camping']","['Oliver James', 'Kristopher Turner', 'Rik Young']","['Action', 'Adventure', 'Comedy']",2.39,Without a Paddle: Nature's Calling,Ellory Elkayem,Paramount Home Entertainment,2.12,0.0
69095,[],"['Shannon Lucio', 'Riley Smith', 'Chris Marquette']","['Action', 'Adventure', 'Comedy']",1.8,Graduation,Michael Mayer,Blueline Films,2.75,0.0
69131,"['hitman', 'thriller', 'criminal']","['Mickey Rourke', 'Diane Lane', 'Thomas Jane']","['Crime', 'Drama', 'Thriller']",4.48,Killshot,John Madden,The Weinstein Company,2.67,2.961
69155,"['jazz', 'jazz band']","['Jack Webb', 'Janet Leigh', ""Edmond O'Brien""]","['Drama', 'Action', 'Music']",0.87,Pete Kelly's Blues,Jack Webb,Warner Bros. Pictures,2.57,0.0
69169,['musical'],"['Danny Kaye', 'Virginia Mayo', 'Benny Goodman']","['Action', 'Comedy']",1.27,A Song Is Born,Howard Hawks,"Samuel Goldwyn Company, The",3.0,0.0
69195,['trapper'],"['Robert Taylor', 'Eleanor Parker', 'Victor McLaglen']","['Action', 'Comedy', 'Western']",0.22,Many Rivers to Cross,Roy Rowland,Metro-Goldwyn-Mayer (MGM),3.0,0.0
69217,[],"['John Wayne', 'Polly Ann Young', 'Anita Campillo']","['Action', 'Adventure', 'Drama']",2.1,The Man From Utah,Robert N. Bradbury,Paul Malvern Productions,3.0,0.0
69233,"['mountain', 'rescue', 'mountain climbing']","['Erich von Stroheim', 'Gibson Gowland', 'Sam De Grasse']","['Romance', 'Drama']",0.11,Blind Husbands,Erich von Stroheim,Universal Film Manufacturing Company,3.0,0.0
69251,"['hallucination', 'superhero', 'independent film']","['Michael Rapaport', 'Josh Peck', 'Robert Baker']","['Drama', 'Fantasy', 'Science Fiction']",2.0,Special,Hal Haberman,Rival Pictures,3.55,0.007
69278,"['alien life-form', 'dinosaur', 'primate']","['Will Ferrell', 'Anna Friel', 'Danny McBride']","['Adventure', 'Comedy', 'Science Fiction']",7.64,Land of the Lost,Brad Silberling,Universal Pictures,2.68,68.689
69280,['group of friends'],"['Elizabeth McLaughlin', 'Ellen Marlow', 'Sophie Anna Everhard']","['Comedy', 'Drama', 'Family']",1.84,The Clique,Michael Lembeck,Alloy Entertainment,2.92,0.0
69299,"['murder', 'alcoholic']","['Norma Shearer', 'Leslie Howard', 'Lionel Barrymore']","['Crime', 'Drama', 'Romance']",0.67,A Free Soul,Clarence Brown,Metro-Goldwyn-Mayer (MGM),3.59,0.0
69304,[],"['Eddie Murphy', 'Thomas Haden Church', 'Yara Shahidi']",['Comedy'],6.31,Imagine That,Karey Kirkpatrick,Paramount Pictures,2.89,0.0
69306,"['hostage', 'motorcycle crash', 'new york city']","['Denzel Washington', 'John Travolta', 'Luis Guzmán']","['Thriller', 'Drama', 'Crime']",15.1,The Taking of Pelham 1 2 3,Tony Scott,Columbia Pictures,3.23,150.166
69341,['ecstasy'],"['Bryan Fisher', 'Bree Turner', 'Zachary Bennett']","['Horror', 'Thriller']",0.63,Jekyll + Hyde,Nick Stillwell,J&H Films,2.44,0.0
69358,[],"['Nicole Beharie', 'Tim Blake Nelson', 'Will Patton']",['Drama'],2.03,American Violet,Tim Disney,Uncommon Productions,3.62,0.0
69374,"['park', 'woman director', 'barber']","['Robert Duvall', 'Richard Harris', 'Shirley MacLaine']",['Drama'],1.09,Wrestling Ernest Hemingway,Randa Haines,Warner Bros.,3.36,0.279
69394,"['adultery', 'persia', 'death penalty']","['Shohreh Aghdashloo', 'Mozhan Marnò', 'Jim Caviezel']","['Crime', 'Drama']",3.69,The Stoning of Soraya M.,Cyrus Nowrasteh,Roadside Attractions,3.82,0.0
69406,"['fictitious marriage', 'deportation', 'immigration law']","['Sandra Bullock', 'Ryan Reynolds', 'Mary Steenburgen']","['Comedy', 'Romance', 'Drama']",8.06,The Proposal,Anne Fletcher,Touchstone Pictures,3.49,317.375
69419,"['astronaut', 'violence']","['Peter Breck', 'Kent Taylor', 'Rod Lauren']","['Horror', 'Science Fiction']",0.41,The Crawling Hand,Herbert L. Strock,Joseph F. Robertson Productions,1.96,0.0
